title,ingredients,directions,NER,link,dish type,estimated kcal,estimated servings,llm_est_servings,llm_reason_servings,est. kcal / serving,are servings estimated,tot carbo,tot sugars,tot fiber,tot protein,original_row,is_gluten_free,is_crustacean_free,is_egg_free,is_fish_free,is_peanut_free,is_soy_free,is_milk_free,is_tree_nut_free,is_celery_free,is_mustard_free,is_sesame_free,is_sulphite_free,is_lupin_free,is_mollusc_free,is_halal,is_kosher,is_vegan,is_vegetarian,is_mediterranean
Hamburger Goulash,"['450.0 g ground beef', '441.0 g tomato soup (condensed)', '264.0 g cooked macaroni', '1 small onion, chopped (70.0 g)', '1 small green pepper, chopped (74.0 g)', '18.0 g garlic salt']","['In large frying pan, brown beef; drain.', 'Add in macaroni, onions, peppers and garlic salt.', 'Mix well.', 'Stir in tomato soup; cover and simmer 10 to 15 minutes.', 'Quick meal!']","[""macaroni"", ""garlic salt"", ""onion"", ""tomato soup"", ""ground beef"", ""green pepper""]",www.cookbooks.com/Recipe-Details.aspx?id=521457,main,1375.3,2.0,4.0,"The recipe includes 450g of ground beef which is typically sufficient for 3-4 servings. Additionally, the recipe calls for cooked macaroni, suggesting it's a substantial portion for a single serving.",687.6,True,280.1,46.5,16.1,178.2,340562.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Hamburger Goulash,"['141.8 g egg noodles', '675.0 g ground beef', '80.4 g chopped onion', '297.7 g tomato soup', '297.7 g condensed cream of chicken soup', '297.7 g condensed cream of mushroom soup', '432.3 g corn']","['Preheat oven to 350°F.', 'Brown hamburger, and onion until ground beef is browned through.', 'Drain fat.', 'Mix soup,and corn with hamburger mixture.', 'Cook egg noodles according to directions on the bag.', 'Drain noodles and add to hamburger mixture and pour into a casserole dish or baking dish.', 'Bake for 30 minutes until golden and bubbly.']","[""condensed cream"", ""corn"", ""onion"", ""tomato soup"", ""egg noodles"", ""ground beef""]",www.food.com/recipe/hamburger-goulash-359882,main,1742.6,3.0,4.0,"The recipe uses 141.8g of egg noodles which is typically enough for 2-3 people, combined with the meat and vegetables, it seems appropriate to serve 4 people.",580.9,True,176.8,58.6,15.4,301.0,1177904.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Hamburger Goulash,"['675.0 g ground beef', 'salt and pepper', '0.5 g oregano', '340.0 g egg noodles, cooked', '5 American cheese (140.0 g)', '1 onion or 1 tsp. onion salt (110.0 g)', '850.0 g (small) tomato sauce', '4.4 g sugar', '113.4 g mushrooms']","['Brown ground beef and onion; drain fat.', 'Add tomato sauce, oregano, mushrooms and a little sugar; simmer about 5 minutes. Stir in cooked egg noodles.', 'Put cheese on top.', 'Stir into dish when it melts.']","[""american cheese"", ""oregano"", ""sugar"", ""onion"", ""egg noodles"", ""mushrooms"", ""tomato sauce"", ""ground beef"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=293221,main,835.7,2.0,4.0,"The recipe uses substantial portions of ground beef, egg noodles, and cheese, suggesting a single large serving rather than multiple smaller ones.",417.8,True,86.5,49.9,19.1,408.2,184716.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Hamburger Goulash,"['450.0 g lean ground beef', '4 potatoes, peeled and cubed (852.0 g)', '40.2 g sliced onion', '211.5 g frozen corn kernels', '425.2 g green beans, drained', '132.0 g elbow macaroni', '6.0 g salt', '2.3 g ground black pepper', '2 (8 oz.) cans tomato sauce (246.0 g)', '2 tsp. Worcestershire sauce (optional)', '6.0 g garlic salt', '0.9 g dried basil']","['Place ground beef in a large, deep skillet.', 'Cook over medium-high heat until evenly brown.', 'Drain, crumble and set aside.', 'Add all ingredients (except noodles) to browned ground meat and simmer for 1 hour, then add noodles.']","[""potatoes"", ""garlic salt"", ""onion"", ""lean ground beef"", ""basil"", ""green beans"", ""corn kernels"", ""ground black pepper"", ""elbow macaroni"", ""tomato sauce"", ""worcestershire sauce"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=69852,main,2796.5,6.0,4.0,"The recipe includes 450g of ground beef, which is typically sufficient for 3-4 servings. Additionally, the quantities of vegetables and pasta align with serving sizes for 4 people.",466.1,True,339.6,40.6,143.9,131.8,122299.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Cornish Pasties,"['450.0 g ground beef, lean browned and drained', '28.4 g flour', ""6.0 g seasoning salt (we used hy's)"", '4.9 g gravy beef base', '0.3 g dried parsley', '6.6 g beef broth, dissolved in', '120.0 g water', '312.0 g potatoes, peeled, diced', '128.0 g carrot, peeled, diced', '39.6 g onions, minced finely', '1 garlic clove, minced (3.0 g)', '450.0 g shortening (Crisco)', '12.0 g salt', '1 egg (50.0 g)', '15.7 g vinegar', '575.0 g flour', '240.0 g water']","['FILLING: Brown and drain the ground beef.', 'Measure seasonings, prepare veggies and put in dishes.', 'Mix water and beef broth granules.', 'Combine beef, seasonings and flour and stir well to coat.', 'Add vegetables and beef broth mix and cook til veggies are crisp tender.', 'Stir frequently to prevent sticking and burning.', 'PASTRY: We make the pastry in 2 batches in the food processor.', 'Beat the egg in a 2 cup measuring cup.', 'Add very cold water to 1 cup measure.', 'Add vinegar and stir.', 'Put 2 1/2 cups flour in processor; add 1/2 the shortening and 1/2 salt.', 'Pulse to a mealy texture.', 'Divide liquid and add very slowly til machine starts to labor.', 'Add liquid drip by drip til a lump forms and stays together.', 'Remove pastry and repeat process.', 'We use a large turn-over form that seals and cuts out the dough.', 'Roll out 1/4 dough at a time on a heavy pastry cloth and using the turnover form.', 'Cut out out circles.', 'Place on form and put about 1 tbsp filling or a little less on dough.', 'You should have a little egg mix left from pastry.', 'Brush edges with this and close and seal pastie and place on baking sheets.', 'Brush with milk.', 'Bake at 425F for 20 minutes.']","[""potatoes"", ""beef bouillon granules"", ""egg"", ""vinegar"", ""gravy beef base"", ""shortening"", ""water"", ""flour"", ""onions"", ""parsley"", ""carrot"", ""ground beef"", ""garlic"", ""salt""]",www.food.com/recipe/cornish-pasties-97483,main,7491.8,12.0,4.0,"The recipe involves preparing a substantial amount of ground beef and pastries, which is typical for a meal that serves 4 to 6 people.",624.3,True,523.2,25.0,63.9,236.9,1986954.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Cornish Pasties,"['361.8 g all-purpose flour', '1.5 g salt', '4.4 g baking powder', '109.3 g butter, diced', '120.0 g water', '562.5 g rump roast, cubed', '1 onion, chopped (110.0 g)', '2 potatoes, peeled and diced (426.0 g)', '2 small carrots (100.0 g)', 'salt and pepper', '30.5 g milk']","['In a small saucepan, cover diced carrots with water.', 'Bring water to a boil and cook for approximately 10 minutes until tender.', 'Sift flour, salt, and baking powder together in a bowl, and rub in butter until the flour is the consistency of coarse crumbs.', 'Mix in water.', 'Roll dough out on a floured board until about 1/4 inch thick.', 'Cut out six circles, each about 5 inches round.', 'Mix meat and vegetables together, and salt and pepper to taste.', 'Cover half of each pasty base with the filling.', 'Moisten pastry edges, fold pastry over the filling.', 'Press edges together with a fork.', 'Transfer raw pasties to a baking tray, brush tops with milk, and make a small slit in each top to allow steam out.', 'Bake at 230 degrees C for 10 minutes, then oven down to 175 degrees C and continue to bake for 35 minutes.']","[""potatoes"", ""baking powder"", ""onion"", ""water"", ""flour"", ""carrots"", ""milk"", ""rump roast"", ""butter"", ""salt""]",www.food.com/recipe/cornish-pasties-28426,main,3530.4,6.0,6.0,"The recipe yields 6 to 8 servings and includes a portion of meat and vegetables per serving, suggesting a meal for 6 to 8 people.",588.4,True,386.4,33.4,73.3,185.5,1113307.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Cornish Pasties,"['1 medium potato, diced (213.0 g)', '1 medium onion, chopped (110.0 g)', '226.8 g beef, cubed (rump or blade roast)', '0.1 g thyme', '0.3 g sage', '230.0 g flour', '6.0 g kosher salt', '53.9 g butter, diced', '50.5 g lard, diced', '37.0 g ice water', '1 egg, beaten (50.0 g)']","['Pre-heat oven to 425F.', 'Place the potato, onion, herbs, and meat in a roasting pan and mix well.', 'Place the flour and salt in a bowl.', 'Add the butter and lard, rub in until the mixture resembles fine breadcrumbs.', 'Add about 2 tablespoons of water and mix to form a firm dough.', 'Turn out onto a floured surface and knead lightly.', 'Divide the pastry into 4 pieces.', 'Roll out each piece to about 6-7 inches.', 'Trim by cutting round the edge of a small plate.', 'Divide the filling between each round.', 'Brush the edges with water and draw up the pastry on each pasty, in a line over the centre of the filling.', 'Seal well.', 'Flute the edge with your fingers or a fork.', 'Place the pasties on a baking sheet, fluted edges uppermost.', 'Brush each with a little beaten egg or milk.', 'Bake for 40-45 minutes, until golden brown.']","[""egg"", ""potato"", ""onion"", ""lard"", ""water"", ""flour"", ""thyme"", ""sage"", ""kosher salt"", ""beef"", ""butter""]",www.food.com/recipe/cornish-pasties-230113,main,2334.3,4.0,2.0,"The recipe yields a quantity of ingredients suitable for 2-3 servings, considering the amount of meat and the detailed instructions for making pasties.",583.6,True,216.3,10.3,37.6,123.8,1790468.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Cornish Pasties,"['450.0 g beef sirloin tip steak, diced', '3 medium potatoes, peeled and diced (3 cups) (639.0 g)', '3 green onions with tops, thinly sliced (330.0 g)', '6.0 g salt', '0.6 g pepper', 'Dash nutmeg', '643.2 g all-purpose flour', '12.0 g salt', 'Pinch baking powder', '204.0 g shortening', '26.9 g butter', '160.0 g cold water', '1 large egg, lightly beaten (50.0 g)', '14.9 g heavy whipping cream']","['In a large bowl, combine the beef, potatoes, onions and seasonings; set aside.', 'For pastry, in a large bowl, combine the flour, salt and baking powder.', 'Cut in shortening and butter.', 'Gradually add water, tossing with a fork until dough forms a ball.', 'Turn onto a lightly floured surface.', 'Divide dough into 12 pieces; roll each into 6-in. circles.', 'Moisten edges with water.', 'Place about 1/2 cup filling on half of each circle.', 'Fold other half over the filling; press edges together with a fork to seal.', 'Cut several slits in each pastry.', 'Place on a parchment-lined 15x10x1-in. baking pan', 'Combine egg and cream; brush over pastry tops.', 'Bake at 400° for 15 minutes.', 'Reduce heat to 350° and bake 40-45 minutes longer or until golden brown.']","[""potatoes"", ""egg"", ""baking powder"", ""pepper"", ""beef sirloin"", ""green onions"", ""nutmeg"", ""shortening"", ""all-purpose"", ""cold water"", ""heavy whipping cream"", ""butter"", ""salt""]",www.tasteofhome.com/recipes/cornish-pasties/,main,6256.4,10.0,12.0,"It seems reasonable to conclude that each pastry serves approximately 1 person. Therefore, with 12 pastries, the recipe would serve around 12 people.",625.6,True,625.6,20.7,111.3,241.7,1491839.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Cornish Pasties,"['345.0 g flour', '204.0 g lard or solid shortening', '4 medium potatoes, sliced (852.0 g)', '450.0 g beef round, no fat or gristle', 'salt and pepper to taste', '3.0 g salt', '80.0 g cold water (approximately)', '2 medium onions, sliced (220.0 g)', 'butter to taste']","['Make pastry from lard, flour, 1/2 teaspoon salt and cold water, being careful not to make mixture too moist.', 'It should hold together well enough to leave the sides of the bowl as mixed. Divide into four sections.', 'Roll each out as for pie, 1/4-inch thick, keeping as round as possible.', 'Place on one-half of circle, a layer of thinly sliced potatoes and onions.', 'Cover with beef, cut into medium sized pieces.', 'Top with butter, salt and pepper to taste.', 'Fold unfilled half of crust over filling and seal by pinching with fingers or pressing with tines of forks to make a half moon.', 'Cut a small hole in the center of each.', 'Bake about 30 minutes in a quick oven, approximately 400°.']","[""potatoes"", ""lard"", ""cold water"", ""flour"", ""onions"", ""beef round"", ""butter"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=943469,main,4978.3,8.0,4.0,"Given that the recipe involves making multiple pasties (four from the quarters) and the ingredients seem sufficient for a batch of pasties, I estimate that this recipe serves around 4 to 6 people.",622.3,True,413.5,20.7,130.6,152.6,613006.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False
Cornish Pasties,"['230.0 g flour', '6.0 g salt', '145.6 g oleo', '60.9 g milk', '450.0 g ground round', '80.4 g chopped onion', '156.0 g raw potatoes (1/4-inch cubes)', '64.0 g chopped rutabaga or carrot', '3.0 g salt', '0.3 g pepper']","['Preheat oven at 400°.', 'Mix flour and salt; cut in oleo until cornmeal consistency.', 'Add enough milk to make pasty dough; cover and chill.', 'Mix meat, veggies and seasoning well; divide into 4 portions and set aside.', 'Divide pastry into fourths.', 'Roll each portion into 3/16-inch thick circles on a floured board.', 'Place meat mixture on half, toward the center line of pastry.', 'Cut vent in the other half; moisten edge of pastry lightly with water.', 'Fold top over bottom; crimp and flute edges of pastry.', 'Place on ungreased cookie sheet; bake for 30 minutes.', 'Serve hot or cold.']","[""ground round"", ""oleo"", ""potatoes"", ""pepper"", ""onion"", ""flour"", ""milk"", ""carrot"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=238307,main,3101.5,4.0,3.0,"The recipe calls for 450 grams of ground round, which seems to be the primary protein component. Given that this amount typically serves around 3-4 people.",775.4,False,242.4,44.4,30.7,124.1,373998.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Cornish Pasties,"['226.8 g shortcrust pastry', '170.1 g stewing beef', '2 coarsely grated potatoes (426.0 g)', '1 small turnip, coarsely grated (61.0 g)', '1 finely chopped onion (110.0 g)', 'salt and black pepper', '14.2 g unsalted butter', '1 egg (50.0 g)']","['Trim off any excess of fat from the beef.', 'Cut or scrape the meat into paper-thin slices.', 'Mix the meat well with the vegetables.', 'Roll out the pastry to about 1/4"" thick on a lightly floured board.', 'Using a large saucer as a guide, cut out four circles.', 'Pile the filling in the centre of each pastry circle.', 'Season with the salt and pepper and top with a knob of butter.', 'Dampen the pastry edges with cold water and carefully draw up two edges to meet on top of the filling.', 'Pinch and twist the pastry firmly together to form a neat fluted and curved pattern.', 'Cut a small air vent in the side of each pasty.', 'Brush the pasties with the lightly beaten egg.', 'Place them on a greased baking tray.', 'Bake in the centre of a preheated oven at 425°F (Mark 7) for 10 minutes.', 'Reduce the heat to 350°F (mark 4) for 30 minutes.']","[""potatoes"", ""egg"", ""onion"", ""stewing beef"", ""shortcrust pastry"", ""butter"", ""salt""]",www.food.com/recipe/cornish-pasties-168087,main,1905.5,3.0,4.0,"The recipe makes four pasties, each serving as a single portion, indicating a total of 4 servings.",635.2,True,214.4,13.0,63.3,56.7,1131790.0,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False
Cornish Pasties,"['281.4 g all-purpose flour, plus more for rolling', '3.0 g salt', '67.3 g cold margarine, cut into cubes', '4.5 g vegetable oil', '80.4 g onion, finely diced', '30.0 g stalk celery, finely diced', '3.2 g cloves garlic, minced', '140.0 g rutabaga, peeled and diced', '78.0 g potato, finely diced', '64.0 g carrot, peeled and finely diced', '0.1 g dried thyme', '2 large eggs (100.0 g)', '13.4 g spicy brown mustard', '60.0 g grated reduced-fat Gruyere cheese']","['To make Dough: Sift flour and salt into bowl.', 'Cut in margarine using pastry cutter, 2 knives, or your hands.', 'Mixture should resemble coarse meal.', 'Stir in 6 to 8 Tbs.', 'ice water, or just enough to hold mixture together.', 'Pinch dough between your fingers; if it sticks, dough is wet enough.', 'Shape into disc, and wrap in plastic wrap.', 'Chill 1 hour.', 'To make Filling: Heat oil in large skillet over medium heat.', 'Add onion, celery, and garlic; cook 5 to 7 minutes, or until onion is lightly browned.', 'Add rutabaga, potato, carrot, and thyme; cook 3 minutes, then add 1/2 cup water.', 'Reduce heat, cover, and steam vegetables 10 to 12 minutes, or until tender.', 'Whisk 1 egg with mustard in large bowl.', 'Stir in vegetables and Gruyere, and season with salt and pepper, if desired.', 'Whisk remaining egg with 2 Tbs.', 'water in separate bowl to make egg wash, and set aside.', 'Preheat oven to 400F.', 'Coat baking sheet with cooking spray.', 'Divide Dough in half, and roll 1 half out on floured work surface to 1/8-inch thickness.', 'Cut out 8 discs with 5-inch round cutter.', 'Add leftover Dough to remaining Dough, and repeat to make 8 more Dough discs.', 'Roll each disc out to long oval; brush edges of each oval with egg wash. Place 3 Tbs.', 'Filling on 1 side of oval, and fold Dough over to make semicircle.', 'Press Dough around Filling to remove any air, making sure no Filling leaks out of edges.', 'Crimp edges with fork tines to seal.', 'Repeat with remaining Dough and Filling until you have 16 pasties.', 'Brush tops with egg wash, and sprinkle with salt and pepper, if desired.', 'Bake on prepared baking sheet 25 to 30 minutes, or until golden brown.']","[""potato"", ""cold margarine"", ""eggs"", ""brown mustard"", ""onion"", ""celery"", ""flour"", ""thyme"", ""gruyere cheese"", ""carrot"", ""garlic"", ""vegetable oil"", ""salt""]",www.vegetariantimes.com/recipe/cornish-pasties/,main,1692.1,4.0,4.0,"Directions suggest making 16 pasties, which can serve 4 people each.",423.0,True,257.2,15.4,25.3,99.7,2093237.0,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,True
Cornish Pasties,"['1 (2 to 3 lb.) chuck roast (453.6 g)', '1 large onion (150.0 g)', '2 large potatoes (598.0 g)', '1 large turnip (183.0 g)', 'salt and pepper', '1 beaten egg (50.0 g)', 'shortcrust pastry']","['Peel onion; set in same pan as the meat and roast until fairly tender.', 'Cut meat and onion up fine.', 'Boil potatoes and turnip; dice.', 'Mix with meat.', 'Add salt and pepper.', 'Roll out pastry fairly thin (1/4-inch).', 'Cut into rounds the size of a saucer.', 'Put meat mixture in the center of each round.', 'Bring 2 opposite sides of pastry together in a join at the top and flute edges.', 'Brush with beaten egg.', 'Bake in hot 425° oven for 30 to 40 minutes.', 'This mixture will make several dozen pasties.']","[""potatoes"", ""egg"", ""onion"", ""shortcrust pastry"", ""chuck roast"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=252672,main,1623.0,3.0,8.0,"The chuck roast portion is typically suitable for serving 3 to 4 people and the substantial quantities of vegetables suggest a similar serving size. Additionally, the directions indicate that the mixture makes several dozen pasties.",541.0,True,122.0,17.5,88.4,149.7,100827.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
Cornish Pasties,"['187.5 g Bolognese sauce', '56.7 g frozen peas, thawed', '85.0 g frozen corn kernels, thawed', '3.0 g fresh parsley leaves, finely chopped', '4 sheets frozen puff pastry, thawed, an 8 inch disc cut from each sheet (980.0 g)', '1 egg, lightly beaten (50.0 g)']","['Preheat oven to 400°F.', 'Line a baking tray with parchment paper.', 'Combine Bolognese sauce with vegetables and parsley.', 'Spread over 1/2 of each puff pastry disc, leaving a 1/3 inch border.', 'Brush edge with egg then fold over.', 'Use a fork to seal edges.', 'Cut 2 small air vents in top of each pastry.', 'Transfer to prepared tray and brush with egg.', 'Bake for 15 mins, until golden.']","[""egg"", ""pastry"", ""bolognese sauce"", ""corn kernels"", ""parsley"", ""frozen peas""]",recipes-plus.com/api/v2.0/recipes/28211,main,5923.0,10.0,4.0,"The number of puff pastry sheets combined with the modest quantities of main ingredients suggests an estimated total of 4 to 6 servings, with 4 servings being the most fitting.",592.3,True,489.4,22.6,23.2,115.9,1250720.0,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
Cornish Pasties,"['1 loaf frozen bread dough, thawed (25.0 g)', '225.0 g ground pork', '40.2 g onion', '280.0 g rutabagas, cooked and mashed', '229.0 g mashed potatoes', '3.0 g salt', '0.6 g pepper']","['Brown pork and onion in a large pan, crumbling as it cooks.', 'Drain fat.', 'Stir in remaining ingredients.', 'Mix well and let cool.', 'Use a long piece of thread or dental floss to cut the frozen bread dough into 1/2"" slices.', 'Pat each one out into a 6-7"" circle.', 'Place 1/2 cup of filling down the centre and bring each side up to the top.', 'Pinch together to seal and place on a lightly greased cookie sheet.', 'Let rise for 20 minutes.', 'Bake at 350F for 30 minutes, or until bread is browned.', 'Serve hot or cold.']","[""ground pork"", ""potatoes"", ""bread"", ""pepper"", ""onion"", ""rutabagas"", ""salt""]",www.food.com/recipe/cornish-pasties-137735,main,1015.1,3.0,4.0,"Directions suggest making pasties from a single loaf of dough, implying a manageable portion size per pasty. The substantial fillings (ground pork, rutabaga, and mashed potatoes) are suitable for serving a few people.",338.4,True,92.4,28.3,13.5,48.8,1862424.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False
Cornish Pasties,"['230.0 g flour', '6.0 g salt', '136.0 g shortening', '74.0 g water', '450.0 g hamburg', '450.0 g potatoes', '1 small onion (70.0 g)', '4 carrots (244.0 g)']","['Measure flour and salt into bowl.', 'Mix in shortening. Sprinkle in water 1 tablespoon at a time until flour is moistened and dough almost clears side of bowl (1 to 2 teaspoons water can be added if needed).', 'Roll out dough and cut into round circles.']","[""potatoes"", ""shortening"", ""onion"", ""water"", ""flour"", ""carrots"", ""hamburg"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=394463,main,3499.9,5.0,4.0,"The recipe involves making pasties, which are traditionally served in portions, and the ingredients suggest it could serve multiple people. An average serving size for such a dish is around 4-6 portions.",700.0,True,273.0,43.9,76.3,111.7,326089.0,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
Fudge Cookies,"['432.0 g sugar', '84.8 g cocoa', '225.0 g butter', '123.6 g milk', '4.3 g vanilla', '109.3 g peanut butter or nuts', '585.0 g oatmeal (quick)']","['Cream together sugar, cocoa, butter and milk and bring to a boil.', 'Boil one minute.', 'Remove from heat.', 'Add peanut butter or nuts.', 'Add vanilla and oats.', 'Beat until thick and spoon on wax paper.']","[""sugar"", ""vanilla"", ""peanut butter"", ""cocoa"", ""milk"", ""butter""]",www.cookbooks.com/Recipe-Details.aspx?id=868424,dessert,5057.2,17.0,12.0,The substantial amount of ingredients and the typical baking process for cookies suggest that this recipe serves around 12 to 16 cookies.,297.5,True,856.6,558.3,62.0,103.7,547610.0,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Fudge Cookies,"['26.9 g butter', '255.2 g chocolate chips', '306.0 g condensed milk', '4.3 g vanilla extract', '240.0 g chopped nuts', '115.0 g sifted flour', '3.0 g salt']","['Melt butter and chocolate chips over hot water.', 'Remove from heat.', 'Stir in milk.', 'Add flour, salt, vanilla and nuts.', 'Drop by teaspoon 2 inches apart.', 'Bake on greased cookie sheet for 12 minutes in a 325° oven.']","[""condensed milk"", ""vanilla extract"", ""nuts"", ""flour"", ""chocolate chips"", ""butter"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=792683,dessert,4522.8,15.0,8.0,"The generous quantities of ingredients, particularly the large amount of chocolate chips and condensed milk, suggest that this recipe is designed for a larger number of servings rather than a single portion.",301.5,True,441.1,272.2,23.0,84.2,263777.0,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False
Fudge Cookies,"['56.7 g semisweet chocolate', '85.0 g unsweetened chocolate', '230.0 g flour', '10.8 g baking soda', '3.0 g salt', '148.2 g butter', '173.3 g brown sugar', '162.0 g granulated sugar, plus', '26.6 g granulated sugar', '20.8 g molasses', '4.3 g vanilla', '2 eggs (100.0 g)', '63.6 g cocoa']","['Melt the chocolate.', 'Mix flour, salt, and soda.', 'Beat butter, brown sugar, granulated sugar, molasses, and vanilla.', 'Add eggs, then cocoa, then the chocolate.', 'Stir in 1/2 of the flour, then fold in the remainder.', 'Line a baking sheet with wax paper.', 'Drop walnut-sized mounds of dough on sheet.', 'Bake 12 minutes at 350 degrees.']","[""sugar"", ""vanilla"", ""baking soda"", ""brown sugar"", ""molasses"", ""eggs"", ""chocolate"", ""flour"", ""cocoa"", ""butter"", ""salt""]",www.food.com/recipe/fudge-cookies-30935,dessert,4494.1,15.0,12.0,"The recipe mentions 'walnut-sized mounds of dough', suggesting a portion size, and considering the mix of sweet and baking ingredients, it seems like a single serving might be a cookie or a small batch of cookies.",299.6,True,669.4,451.1,37.5,93.7,1749131.0,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Fudge Cookies,"['432.0 g sugar', '120.0 g chocolate', '1 stick margarine (113.0 g)', '4.3 g vanilla', '129.8 g peanut butter', '246.0 g oats']","['Bring the sugar, chocolate and margarine to a boil.', 'Add the vanilla, peanut butter and oats.', 'Drop by spoonful onto cookie sheet.']","[""sugar"", ""vanilla"", ""oats"", ""peanut butter"", ""chocolate"", ""margarine""]",www.cookbooks.com/Recipe-Details.aspx?id=621505,dessert,4677.3,16.0,24.0,"The main ingredients like sugar, chocolate, and margarine suggest a portion size that would typically serve a group of 2-3 people, and considering the mixing process and the serving method described, it seems reasonable to estimate this as a batch for 24 servings.",292.3,True,706.0,509.2,39.8,65.1,279570.0,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Fudge Cookies,"['432.0 g sugar', '445.2 g cocoa', '1 stick butter (113.0 g)', 'dash of salt', '492.0 g quick oats', '129.8 g peanut butter', '12.8 g vanilla', 'dash of salt']","['Mix together sugar, cocoa, butter and salt.', 'Bring to a boil and let simmer for a few minutes.', 'Then add quick oats, peanut butter, vanilla and salt.', 'Mix well.', 'Cool.', 'Drop by teaspoons onto greased pan.']","[""sugar"", ""vanilla"", ""oats"", ""peanut butter"", ""cocoa"", ""butter"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=974079,dessert,5964.9,20.0,6.0,"The recipe includes substantial amounts of sugar, cocoa, and oats, which are typically indicative of a larger serving size, hence estimating for 6 to 8 servings.",298.2,True,1065.3,460.0,222.5,177.0,720739.0,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True
Fudge Cookies,"['720.0 g Minute oatmeal', '4.3 g vanilla', '109.0 g pecans, chopped', '432.0 g sugar', '63.6 g cocoa', '123.6 g milk', '1 stick margarine (113.0 g)']","['Mix in large bowl the oatmeal, vanilla and pecans.', 'Bring to a boil in large saucepan the sugar, cocoa, milk and margarine.', 'Pour second mixture over first; stir thoroughly and drop by teaspoonful on waxed paper.', 'Cookies are ready to eat when cool.']","[""sugar"", ""vanilla"", ""pecans"", ""cocoa"", ""margarine"", ""milk"", ""oatmeal""]",www.cookbooks.com/Recipe-Details.aspx?id=1009990,dessert,4468.8,15.0,3.0,"The main ingredient, oatmeal, is listed as 720.0 g, which typically indicates a serving size for 3 to 4 people.",297.9,True,902.7,563.0,62.8,92.7,112170.0,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True
Fudge Cookies,"['432.0 g sugar', '109.2 g butter or margarine', '3.0 g salt', '123.6 g milk', '23.5 g cocoa', '129.8 g peanut butter', '240.0 g nuts or coconut', '702.0 g quick oatmeal', '2.1 g vanilla']","['In saucepan, add sugar, butter, salt, milk and cocoa.', 'Boil for 1 minute.', 'Remove from heat.', 'While mixture is still hot, add peanut butter.', 'Mix in nuts or coconut, oats and vanilla.', 'Drop by spoonful onto wax paper; cool.']","[""sugar"", ""vanilla"", ""peanut butter"", ""nuts"", ""cocoa"", ""milk"", ""oatmeal"", ""butter"", ""salt""]",www.cookbooks.com/Recipe-Details.aspx?id=786943,dessert,5390.4,18.0,2.0,"The recipe yields 240g of dough, which is typically enough for 2 servings of cookies.",299.5,True,920.0,583.2,66.9,112.5,316185.0,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True
